"anio","mes","fecha_corte","hora","genero","rango_edad","viajes"
2019,"Mayo","2019-05-31","03:00:00 hrs","Hombre","31 - 40 años",39
2019,"Mayo","2019-05-31","03:00:00 hrs","Hombre","41 - 50 años",19
2019,"Mayo","2019-05-31","03:00:00 hrs","Hombre","51 - 60 años",2
2019,"Mayo","2019-05-31","03:00:00 hrs","Mujer","21 - 30 años",10
2019,"Mayo","2019-05-31","03:00:00 hrs","Mujer","31 - 40 años",2
2019,"Mayo","2019-05-31","03:00:00 hrs","Mujer","41 - 50 años",4
2019,"Mayo","2019-05-31","03:00:00 hrs","Mujer","51 - 60 años",3
2019,"Mayo","2019-05-31","04:00:00 hrs","Hombre","21 - 30 años",17
2019,"Mayo","2019-05-31","04:00:00 hrs","Hombre","31 - 40 años",14
2019,"Mayo","2019-05-31","04:00:00 hrs","Hombre","41 - 50 años",8
2019,"Mayo","2019-05-31","04:00:00 hrs","Hombre","61 - 70 años",3
2019,"Mayo","2019-05-31","04:00:00 hrs","Mujer","21 - 30 años",9
2019,"Mayo","2019-05-31","04:00:00 hrs","Mujer","31 - 40 años",3
2019,"Mayo","2019-05-31","05:00:00 hrs","Hombre","10 - 20 años",26
2019,"Mayo","2019-05-31","05:00:00 hrs","Hombre","21 - 30 años",672
2019,"Mayo","2019-05-31","05:00:00 hrs","Hombre","31 - 40 años",704
2019,"Mayo","2019-05-31","05:00:00 hrs","Hombre","41 - 50 años",496
2019,"Mayo","2019-05-31","05:00:00 hrs","Hombre","51 - 60 años",283
2019,"Mayo","2019-05-31","05:00:00 hrs","Hombre","61 - 70 años",40
2019,"Mayo","2019-05-31","05:00:00 hrs","Hombre","71 - 80 años",15
2019,"Mayo","2019-05-31","05:00:00 hrs","Mujer","10 - 20 años",14
2019,"Mayo","2019-05-31","05:00:00 hrs","Mujer","21 - 30 años",236
2019,"Mayo","2019-05-31","05:00:00 hrs","Mujer","31 - 40 años",165
2019,"Mayo","2019-05-31","05:00:00 hrs","Mujer","41 - 50 años",76
2019,"Mayo","2019-05-31","05:00:00 hrs","Mujer","51 - 60 años",31
2019,"Mayo","2019-05-31","06:00:00 hrs","Hombre","10 - 20 años",236
2019,"Mayo","2019-05-31","06:00:00 hrs","Hombre","21 - 30 años",3488
2019,"Mayo","2019-05-31","06:00:00 hrs","Hombre","31 - 40 años",3332
2019,"Mayo","2019-05-31","06:00:00 hrs","Hombre","41 - 50 años",1724
2019,"Mayo","2019-05-31","06:00:00 hrs","Hombre","51 - 60 años",978
2019,"Mayo","2019-05-31","06:00:00 hrs","Hombre","61 - 70 años",364
2019,"Mayo","2019-05-31","06:00:00 hrs","Hombre","71 - 80 años",28
2019,"Mayo","2019-05-31","06:00:00 hrs","Mujer","10 - 20 años",101
2019,"Mayo","2019-05-31","06:00:00 hrs","Mujer","21 - 30 años",1605
2019,"Mayo","2019-05-31","06:00:00 hrs","Mujer","31 - 40 años",1041
2019,"Mayo","2019-05-31","06:00:00 hrs","Mujer","41 - 50 años",386
2019,"Mayo","2019-05-31","06:00:00 hrs","Mujer","51 - 60 años",237
2019,"Mayo","2019-05-31","06:00:00 hrs","Mujer","61 - 70 años",28
2019,"Mayo","2019-05-31","06:00:00 hrs","Mujer","71 - 80 años",5
2019,"Mayo","2019-05-31","07:00:00 hrs","Hombre","10 - 20 años",376
2019,"Mayo","2019-05-31","07:00:00 hrs","Hombre","21 - 30 años",8713
2019,"Mayo","2019-05-31","07:00:00 hrs","Hombre","31 - 40 años",8568
2019,"Mayo","2019-05-31","07:00:00 hrs","Hombre","41 - 50 años",4134
2019,"Mayo","2019-05-31","07:00:00 hrs","Hombre","51 - 60 años",2108
2019,"Mayo","2019-05-31","07:00:00 hrs","Hombre","61 - 70 años",599
2019,"Mayo","2019-05-31","07:00:00 hrs","Hombre","71 - 80 años",41
2019,"Mayo","2019-05-31","07:00:00 hrs","Mujer","10 - 20 años",144
2019,"Mayo","2019-05-31","07:00:00 hrs","Mujer","21 - 30 años",3945
2019,"Mayo","2019-05-31","07:00:00 hrs","Mujer","31 - 40 años",2890
2019,"Mayo","2019-05-31","07:00:00 hrs","Mujer","41 - 50 años",1005
2019,"Mayo","2019-05-31","07:00:00 hrs","Mujer","51 - 60 años",638
2019,"Mayo","2019-05-31","07:00:00 hrs","Mujer","61 - 70 años",100
2019,"Mayo","2019-05-31","07:00:00 hrs","Mujer","71 - 80 años",6
2019,"Mayo","2019-05-31","08:00:00 hrs","Hombre","10 - 20 años",430
2019,"Mayo","2019-05-31","08:00:00 hrs","Hombre","21 - 30 años",18930
2019,"Mayo","2019-05-31","08:00:00 hrs","Hombre","31 - 40 años",19007
2019,"Mayo","2019-05-31","08:00:00 hrs","Hombre","41 - 50 años",8289
2019,"Mayo","2019-05-31","08:00:00 hrs","Hombre","51 - 60 años",3768
2019,"Mayo","2019-05-31","08:00:00 hrs","Hombre","61 - 70 años",849
2019,"Mayo","2019-05-31","08:00:00 hrs","Hombre","71 - 80 años",183
2019,"Mayo","2019-05-31","08:00:00 hrs","Mujer","10 - 20 años",160
2019,"Mayo","2019-05-31","08:00:00 hrs","Mujer","21 - 30 años",9024
2019,"Mayo","2019-05-31","08:00:00 hrs","Mujer","31 - 40 años",6480
2019,"Mayo","2019-05-31","08:00:00 hrs","Mujer","41 - 50 años",1861
2019,"Mayo","2019-05-31","08:00:00 hrs","Mujer","51 - 60 años",735
2019,"Mayo","2019-05-31","08:00:00 hrs","Mujer","61 - 70 años",260
2019,"Mayo","2019-05-31","08:00:00 hrs","Mujer","71 - 80 años",11
2019,"Mayo","2019-05-31","09:00:00 hrs","Hombre","10 - 20 años",439
2019,"Mayo","2019-05-31","09:00:00 hrs","Hombre","21 - 30 años",18412
2019,"Mayo","2019-05-31","09:00:00 hrs","Hombre","31 - 40 años",17730
2019,"Mayo","2019-05-31","09:00:00 hrs","Hombre","41 - 50 años",6998
2019,"Mayo","2019-05-31","09:00:00 hrs","Hombre","51 - 60 años",3150
2019,"Mayo","2019-05-31","09:00:00 hrs","Hombre","61 - 70 años",873
2019,"Mayo","2019-05-31","09:00:00 hrs","Hombre","71 - 80 años",161
2019,"Mayo","2019-05-31","09:00:00 hrs","Mujer","10 - 20 años",160
2019,"Mayo","2019-05-31","09:00:00 hrs","Mujer","21 - 30 años",8143
2019,"Mayo","2019-05-31","09:00:00 hrs","Mujer","31 - 40 años",5617
2019,"Mayo","2019-05-31","09:00:00 hrs","Mujer","41 - 50 años",1528
2019,"Mayo","2019-05-31","09:00:00 hrs","Mujer","51 - 60 años",761
2019,"Mayo","2019-05-31","09:00:00 hrs","Mujer","61 - 70 años",161
2019,"Mayo","2019-05-31","09:00:00 hrs","Mujer","71 - 80 años",10
2019,"Mayo","2019-05-31","10:00:00 hrs","Hombre","10 - 20 años",402
2019,"Mayo","2019-05-31","10:00:00 hrs","Hombre","21 - 30 años",9522
2019,"Mayo","2019-05-31","10:00:00 hrs","Hombre","31 - 40 años",9791
2019,"Mayo","2019-05-31","10:00:00 hrs","Hombre","41 - 50 años",4732
2019,"Mayo","2019-05-31","10:00:00 hrs","Hombre","51 - 60 años",2521
2019,"Mayo","2019-05-31","10:00:00 hrs","Hombre","61 - 70 años",744
2019,"Mayo","2019-05-31","10:00:00 hrs","Hombre","71 - 80 años",157
2019,"Mayo","2019-05-31","10:00:00 hrs","Mujer","10 - 20 años",180
2019,"Mayo","2019-05-31","10:00:00 hrs","Mujer","21 - 30 años",4458
2019,"Mayo","2019-05-31","10:00:00 hrs","Mujer","31 - 40 años",3258
2019,"Mayo","2019-05-31","10:00:00 hrs","Mujer","41 - 50 años",1185
2019,"Mayo","2019-05-31","10:00:00 hrs","Mujer","51 - 60 años",637
2019,"Mayo","2019-05-31","10:00:00 hrs","Mujer","61 - 70 años",223
2019,"Mayo","2019-05-31","10:00:00 hrs","Mujer","71 - 80 años",12
2019,"Mayo","2019-05-31","11:00:00 hrs","Hombre","10 - 20 años",473
2019,"Mayo","2019-05-31","11:00:00 hrs","Hombre","21 - 30 años",7019
2019,"Mayo","2019-05-31","11:00:00 hrs","Hombre","31 - 40 años",7763
2019,"Mayo","2019-05-31","11:00:00 hrs","Hombre","41 - 50 años",4217
2019,"Mayo","2019-05-31","11:00:00 hrs","Hombre","51 - 60 años",2645
2019,"Mayo","2019-05-31","11:00:00 hrs","Hombre","61 - 70 años",1014
2019,"Mayo","2019-05-31","11:00:00 hrs","Hombre","71 - 80 años",143
2019,"Mayo","2019-05-31","11:00:00 hrs","Mujer","10 - 20 años",162
2019,"Mayo","2019-05-31","11:00:00 hrs","Mujer","21 - 30 años",3060
2019,"Mayo","2019-05-31","11:00:00 hrs","Mujer","31 - 40 años",2707
2019,"Mayo","2019-05-31","11:00:00 hrs","Mujer","41 - 50 años",1070
2019,"Mayo","2019-05-31","11:00:00 hrs","Mujer","51 - 60 años",711
2019,"Mayo","2019-05-31","11:00:00 hrs","Mujer","61 - 70 años",210
2019,"Mayo","2019-05-31","11:00:00 hrs","Mujer","71 - 80 años",22
2019,"Mayo","2019-05-31","12:00:00 hrs","Hombre","10 - 20 años",515
2019,"Mayo","2019-05-31","12:00:00 hrs","Hombre","21 - 30 años",7399
2019,"Mayo","2019-05-31","12:00:00 hrs","Hombre","31 - 40 años",7876
2019,"Mayo","2019-05-31","12:00:00 hrs","Hombre","41 - 50 años",4364
2019,"Mayo","2019-05-31","12:00:00 hrs","Hombre","51 - 60 años",2848
2019,"Mayo","2019-05-31","12:00:00 hrs","Hombre","61 - 70 años",1110
2019,"Mayo","2019-05-31","12:00:00 hrs","Hombre","71 - 80 años",171
2019,"Mayo","2019-05-31","12:00:00 hrs","Mujer","10 - 20 años",193
2019,"Mayo","2019-05-31","12:00:00 hrs","Mujer","21 - 30 años",3057
2019,"Mayo","2019-05-31","12:00:00 hrs","Mujer","31 - 40 años",2629
2019,"Mayo","2019-05-31","12:00:00 hrs","Mujer","41 - 50 años",1089
2019,"Mayo","2019-05-31","12:00:00 hrs","Mujer","51 - 60 años",708
2019,"Mayo","2019-05-31","12:00:00 hrs","Mujer","61 - 70 años",199
2019,"Mayo","2019-05-31","12:00:00 hrs","Mujer","71 - 80 años",18
2019,"Mayo","2019-05-31","13:00:00 hrs","Hombre","10 - 20 años",693
2019,"Mayo","2019-05-31","13:00:00 hrs","Hombre","21 - 30 años",9164
2019,"Mayo","2019-05-31","13:00:00 hrs","Hombre","31 - 40 años",9488
2019,"Mayo","2019-05-31","13:00:00 hrs","Hombre","41 - 50 años",5272
2019,"Mayo","2019-05-31","13:00:00 hrs","Hombre","51 - 60 años",3087
2019,"Mayo","2019-05-31","13:00:00 hrs","Hombre","61 - 70 años",1230
2019,"Mayo","2019-05-31","13:00:00 hrs","Hombre","71 - 80 años",166
2019,"Mayo","2019-05-31","13:00:00 hrs","Hombre","81 - 90 años",2
2019,"Mayo","2019-05-31","13:00:00 hrs","Hombre",NA,1
2019,"Mayo","2019-05-31","13:00:00 hrs","Mujer","10 - 20 años",195
2019,"Mayo","2019-05-31","13:00:00 hrs","Mujer","21 - 30 años",3847
2019,"Mayo","2019-05-31","13:00:00 hrs","Mujer","31 - 40 años",3058
2019,"Mayo","2019-05-31","13:00:00 hrs","Mujer","41 - 50 años",1325
2019,"Mayo","2019-05-31","13:00:00 hrs","Mujer","51 - 60 años",694
2019,"Mayo","2019-05-31","13:00:00 hrs","Mujer","61 - 70 años",211
2019,"Mayo","2019-05-31","13:00:00 hrs","Mujer","71 - 80 años",17
2019,"Mayo","2019-05-31","14:00:00 hrs","Hombre","10 - 20 años",855
2019,"Mayo","2019-05-31","14:00:00 hrs","Hombre","21 - 30 años",12257
2019,"Mayo","2019-05-31","14:00:00 hrs","Hombre","31 - 40 años",12511
2019,"Mayo","2019-05-31","14:00:00 hrs","Hombre","41 - 50 años",6733
2019,"Mayo","2019-05-31","14:00:00 hrs","Hombre","51 - 60 años",3575
2019,"Mayo","2019-05-31","14:00:00 hrs","Hombre","61 - 70 años",1227
2019,"Mayo","2019-05-31","14:00:00 hrs","Hombre","71 - 80 años",172
2019,"Mayo","2019-05-31","14:00:00 hrs","Hombre","81 - 90 años",1
2019,"Mayo","2019-05-31","14:00:00 hrs","Mujer","10 - 20 años",260
2019,"Mayo","2019-05-31","14:00:00 hrs","Mujer","21 - 30 años",5290
2019,"Mayo","2019-05-31","14:00:00 hrs","Mujer","31 - 40 años",4197
2019,"Mayo","2019-05-31","14:00:00 hrs","Mujer","41 - 50 años",1558
2019,"Mayo","2019-05-31","14:00:00 hrs","Mujer","51 - 60 años",838
2019,"Mayo","2019-05-31","14:00:00 hrs","Mujer","61 - 70 años",218
2019,"Mayo","2019-05-31","14:00:00 hrs","Mujer","71 - 80 años",18
2019,"Mayo","2019-05-31","15:00:00 hrs","Hombre","10 - 20 años",768
2019,"Mayo","2019-05-31","15:00:00 hrs","Hombre","21 - 30 años",12206
2019,"Mayo","2019-05-31","15:00:00 hrs","Hombre","31 - 40 años",12604
2019,"Mayo","2019-05-31","15:00:00 hrs","Hombre","41 - 50 años",6533
2019,"Mayo","2019-05-31","15:00:00 hrs","Hombre","51 - 60 años",3552
2019,"Mayo","2019-05-31","15:00:00 hrs","Hombre","61 - 70 años",1185
2019,"Mayo","2019-05-31","15:00:00 hrs","Hombre","71 - 80 años",139
2019,"Mayo","2019-05-31","15:00:00 hrs","Hombre","81 - 90 años",1
2019,"Mayo","2019-05-31","15:00:00 hrs","Mujer","10 - 20 años",237
2019,"Mayo","2019-05-31","15:00:00 hrs","Mujer","21 - 30 años",5310
2019,"Mayo","2019-05-31","15:00:00 hrs","Mujer","31 - 40 años",3980
2019,"Mayo","2019-05-31","15:00:00 hrs","Mujer","41 - 50 años",1472
2019,"Mayo","2019-05-31","15:00:00 hrs","Mujer","51 - 60 años",896
2019,"Mayo","2019-05-31","15:00:00 hrs","Mujer","61 - 70 años",165
2019,"Mayo","2019-05-31","15:00:00 hrs","Mujer","71 - 80 años",20
2019,"Mayo","2019-05-31","16:00:00 hrs","Hombre","10 - 20 años",676
2019,"Mayo","2019-05-31","16:00:00 hrs","Hombre","21 - 30 años",10665
2019,"Mayo","2019-05-31","16:00:00 hrs","Hombre","31 - 40 años",11032
2019,"Mayo","2019-05-31","16:00:00 hrs","Hombre","41 - 50 años",5597
2019,"Mayo","2019-05-31","16:00:00 hrs","Hombre","51 - 60 años",2893
2019,"Mayo","2019-05-31","16:00:00 hrs","Hombre","61 - 70 años",1052
2019,"Mayo","2019-05-31","16:00:00 hrs","Hombre","71 - 80 años",135
2019,"Mayo","2019-05-31","16:00:00 hrs","Mujer","10 - 20 años",206
2019,"Mayo","2019-05-31","16:00:00 hrs","Mujer","21 - 30 años",4666
2019,"Mayo","2019-05-31","16:00:00 hrs","Mujer","31 - 40 años",3484
2019,"Mayo","2019-05-31","16:00:00 hrs","Mujer","41 - 50 años",1217
2019,"Mayo","2019-05-31","16:00:00 hrs","Mujer","51 - 60 años",634
2019,"Mayo","2019-05-31","16:00:00 hrs","Mujer","61 - 70 años",155
2019,"Mayo","2019-05-31","16:00:00 hrs","Mujer","71 - 80 años",15
2019,"Mayo","2019-05-31","17:00:00 hrs","Hombre","10 - 20 años",605
2019,"Mayo","2019-05-31","17:00:00 hrs","Hombre","21 - 30 años",13561
2019,"Mayo","2019-05-31","17:00:00 hrs","Hombre","31 - 40 años",12375
2019,"Mayo","2019-05-31","17:00:00 hrs","Hombre","41 - 50 años",5473
2019,"Mayo","2019-05-31","17:00:00 hrs","Hombre","51 - 60 años",2847
2019,"Mayo","2019-05-31","17:00:00 hrs","Hombre","61 - 70 años",947
2019,"Mayo","2019-05-31","17:00:00 hrs","Hombre","71 - 80 años",140
2019,"Mayo","2019-05-31","17:00:00 hrs","Mujer","10 - 20 años",242
2019,"Mayo","2019-05-31","17:00:00 hrs","Mujer","21 - 30 años",5811
2019,"Mayo","2019-05-31","17:00:00 hrs","Mujer","31 - 40 años",4403
2019,"Mayo","2019-05-31","17:00:00 hrs","Mujer","41 - 50 años",1340
2019,"Mayo","2019-05-31","17:00:00 hrs","Mujer","51 - 60 años",696
2019,"Mayo","2019-05-31","17:00:00 hrs","Mujer","61 - 70 años",184
2019,"Mayo","2019-05-31","17:00:00 hrs","Mujer","71 - 80 años",28
2019,"Mayo","2019-05-31","18:00:00 hrs","Hombre","10 - 20 años",639
2019,"Mayo","2019-05-31","18:00:00 hrs","Hombre","21 - 30 años",20927
2019,"Mayo","2019-05-31","18:00:00 hrs","Hombre","31 - 40 años",19501
2019,"Mayo","2019-05-31","18:00:00 hrs","Hombre","41 - 50 años",7625
2019,"Mayo","2019-05-31","18:00:00 hrs","Hombre","51 - 60 años",3687
2019,"Mayo","2019-05-31","18:00:00 hrs","Hombre","61 - 70 años",894
2019,"Mayo","2019-05-31","18:00:00 hrs","Hombre","71 - 80 años",147
2019,"Mayo","2019-05-31","18:00:00 hrs","Hombre","81 - 90 años",1
2019,"Mayo","2019-05-31","18:00:00 hrs","Mujer","10 - 20 años",200
2019,"Mayo","2019-05-31","18:00:00 hrs","Mujer","21 - 30 años",10195
2019,"Mayo","2019-05-31","18:00:00 hrs","Mujer","31 - 40 años",6396
2019,"Mayo","2019-05-31","18:00:00 hrs","Mujer","41 - 50 años",1661
2019,"Mayo","2019-05-31","18:00:00 hrs","Mujer","51 - 60 años",804
2019,"Mayo","2019-05-31","18:00:00 hrs","Mujer","61 - 70 años",136
2019,"Mayo","2019-05-31","18:00:00 hrs","Mujer","71 - 80 años",17
2019,"Mayo","2019-05-31","19:00:00 hrs","Hombre","10 - 20 años",553
2019,"Mayo","2019-05-31","19:00:00 hrs","Hombre","21 - 30 años",19237
2019,"Mayo","2019-05-31","19:00:00 hrs","Hombre","31 - 40 años",18251
2019,"Mayo","2019-05-31","19:00:00 hrs","Hombre","41 - 50 años",6605
2019,"Mayo","2019-05-31","19:00:00 hrs","Hombre","51 - 60 años",2995
2019,"Mayo","2019-05-31","19:00:00 hrs","Hombre","61 - 70 años",807
2019,"Mayo","2019-05-31","19:00:00 hrs","Hombre","71 - 80 años",114
2019,"Mayo","2019-05-31","19:00:00 hrs","Mujer","10 - 20 años",192
2019,"Mayo","2019-05-31","19:00:00 hrs","Mujer","21 - 30 años",8976
2019,"Mayo","2019-05-31","19:00:00 hrs","Mujer","31 - 40 años",5616
2019,"Mayo","2019-05-31","19:00:00 hrs","Mujer","41 - 50 años",1409
2019,"Mayo","2019-05-31","19:00:00 hrs","Mujer","51 - 60 años",675
2019,"Mayo","2019-05-31","19:00:00 hrs","Mujer","61 - 70 años",162
2019,"Mayo","2019-05-31","19:00:00 hrs","Mujer","71 - 80 años",30
2019,"Mayo","2019-05-31","20:00:00 hrs","Hombre","10 - 20 años",476
2019,"Mayo","2019-05-31","20:00:00 hrs","Hombre","21 - 30 años",12632
2019,"Mayo","2019-05-31","20:00:00 hrs","Hombre","31 - 40 años",11400
2019,"Mayo","2019-05-31","20:00:00 hrs","Hombre","41 - 50 años",4350
2019,"Mayo","2019-05-31","20:00:00 hrs","Hombre","51 - 60 años",2104
2019,"Mayo","2019-05-31","20:00:00 hrs","Hombre","61 - 70 años",568
2019,"Mayo","2019-05-31","20:00:00 hrs","Hombre","71 - 80 años",51
2019,"Mayo","2019-05-31","20:00:00 hrs","Mujer","10 - 20 años",112
2019,"Mayo","2019-05-31","20:00:00 hrs","Mujer","21 - 30 años",5193
2019,"Mayo","2019-05-31","20:00:00 hrs","Mujer","31 - 40 años",3572
2019,"Mayo","2019-05-31","20:00:00 hrs","Mujer","41 - 50 años",960
2019,"Mayo","2019-05-31","20:00:00 hrs","Mujer","51 - 60 años",383
2019,"Mayo","2019-05-31","20:00:00 hrs","Mujer","61 - 70 años",113
2019,"Mayo","2019-05-31","20:00:00 hrs","Mujer","71 - 80 años",15
2019,"Mayo","2019-05-31","21:00:00 hrs","Hombre","10 - 20 años",401
2019,"Mayo","2019-05-31","21:00:00 hrs","Hombre","21 - 30 años",8225
2019,"Mayo","2019-05-31","21:00:00 hrs","Hombre","31 - 40 años",6912
2019,"Mayo","2019-05-31","21:00:00 hrs","Hombre","41 - 50 años",2757
2019,"Mayo","2019-05-31","21:00:00 hrs","Hombre","51 - 60 años",1260
2019,"Mayo","2019-05-31","21:00:00 hrs","Hombre","61 - 70 años",370
2019,"Mayo","2019-05-31","21:00:00 hrs","Hombre","71 - 80 años",33
2019,"Mayo","2019-05-31","21:00:00 hrs","Hombre","81 - 90 años",2
2019,"Mayo","2019-05-31","21:00:00 hrs","Mujer","10 - 20 años",111
2019,"Mayo","2019-05-31","21:00:00 hrs","Mujer","21 - 30 años",2961
2019,"Mayo","2019-05-31","21:00:00 hrs","Mujer","31 - 40 años",1924
2019,"Mayo","2019-05-31","21:00:00 hrs","Mujer","41 - 50 años",569
2019,"Mayo","2019-05-31","21:00:00 hrs","Mujer","51 - 60 años",252
2019,"Mayo","2019-05-31","21:00:00 hrs","Mujer","61 - 70 años",68
2019,"Mayo","2019-05-31","21:00:00 hrs","Mujer","71 - 80 años",7
2019,"Mayo","2019-05-31","22:00:00 hrs","Hombre","10 - 20 años",233
2019,"Mayo","2019-05-31","22:00:00 hrs","Hombre","21 - 30 años",5704
2019,"Mayo","2019-05-31","22:00:00 hrs","Hombre","31 - 40 años",4601
2019,"Mayo","2019-05-31","22:00:00 hrs","Hombre","41 - 50 años",1683
2019,"Mayo","2019-05-31","22:00:00 hrs","Hombre","51 - 60 años",854
2019,"Mayo","2019-05-31","22:00:00 hrs","Hombre","61 - 70 años",274
2019,"Mayo","2019-05-31","22:00:00 hrs","Hombre","71 - 80 años",17
2019,"Mayo","2019-05-31","22:00:00 hrs","Mujer","10 - 20 años",42
2019,"Mayo","2019-05-31","22:00:00 hrs","Mujer","21 - 30 años",1921
2019,"Mayo","2019-05-31","22:00:00 hrs","Mujer","31 - 40 años",1197
2019,"Mayo","2019-05-31","22:00:00 hrs","Mujer","41 - 50 años",350
2019,"Mayo","2019-05-31","22:00:00 hrs","Mujer","51 - 60 años",163
2019,"Mayo","2019-05-31","22:00:00 hrs","Mujer","61 - 70 años",20
2019,"Mayo","2019-05-31","22:00:00 hrs","Mujer","71 - 80 años",4
2019,"Mayo","2019-05-31","23:00:00 hrs","Hombre","10 - 20 años",118
2019,"Mayo","2019-05-31","23:00:00 hrs","Hombre","21 - 30 años",3173
2019,"Mayo","2019-05-31","23:00:00 hrs","Hombre","31 - 40 años",2558
2019,"Mayo","2019-05-31","23:00:00 hrs","Hombre","41 - 50 años",1075
2019,"Mayo","2019-05-31","23:00:00 hrs","Hombre","51 - 60 años",451
2019,"Mayo","2019-05-31","23:00:00 hrs","Hombre","61 - 70 años",121
2019,"Mayo","2019-05-31","23:00:00 hrs","Hombre","71 - 80 años",4
2019,"Mayo","2019-05-31","23:00:00 hrs","Mujer","10 - 20 años",22
2019,"Mayo","2019-05-31","23:00:00 hrs","Mujer","21 - 30 años",867
2019,"Mayo","2019-05-31","23:00:00 hrs","Mujer","31 - 40 años",568
2019,"Mayo","2019-05-31","23:00:00 hrs","Mujer","41 - 50 años",235
2019,"Mayo","2019-05-31","23:00:00 hrs","Mujer","51 - 60 años",99
2019,"Mayo","2019-05-31","23:00:00 hrs","Mujer","61 - 70 años",14
2019,"Mayo","2019-05-31","23:00:00 hrs","Mujer","71 - 80 años",8
2019,"Noviembre","2019-11-30","00:00:00 hrs","Hombre","10 - 20 años",61
2019,"Noviembre","2019-11-30","00:00:00 hrs","Hombre","21 - 30 años",1274
2019,"Noviembre","2019-11-30","00:00:00 hrs","Hombre","31 - 40 años",1065
2019,"Noviembre","2019-11-30","00:00:00 hrs","Hombre","41 - 50 años",442
2019,"Noviembre","2019-11-30","00:00:00 hrs","Hombre","51 - 60 años",126
2019,"Noviembre","2019-11-30","00:00:00 hrs","Hombre","61 - 70 años",36
2019,"Noviembre","2019-11-30","00:00:00 hrs","Hombre","71 - 80 años",1
2019,"Noviembre","2019-11-30","00:00:00 hrs","Mujer","10 - 20 años",44
2019,"Noviembre","2019-11-30","00:00:00 hrs","Mujer","21 - 30 años",335
2019,"Noviembre","2019-11-30","00:00:00 hrs","Mujer","31 - 40 años",181
2019,"Noviembre","2019-11-30","00:00:00 hrs","Mujer","41 - 50 años",73
2019,"Noviembre","2019-11-30","00:00:00 hrs","Mujer","51 - 60 años",35
2019,"Noviembre","2019-11-30","00:00:00 hrs","Mujer","61 - 70 años",10
2019,"Noviembre","2019-11-30","00:00:00 hrs","Mujer","71 - 80 años",2
2019,"Noviembre","2019-11-30","01:00:00 hrs","Hombre","10 - 20 años",15
2019,"Noviembre","2019-11-30","01:00:00 hrs","Hombre","21 - 30 años",292
2019,"Noviembre","2019-11-30","01:00:00 hrs","Hombre","31 - 40 años",262
2019,"Noviembre","2019-11-30","01:00:00 hrs","Hombre","41 - 50 años",122
2019,"Noviembre","2019-11-30","01:00:00 hrs","Hombre","51 - 60 años",43
2019,"Noviembre","2019-11-30","01:00:00 hrs","Hombre","61 - 70 años",14
2019,"Noviembre","2019-11-30","01:00:00 hrs","Hombre","71 - 80 años",1
2019,"Noviembre","2019-11-30","01:00:00 hrs","Mujer","10 - 20 años",5
2019,"Noviembre","2019-11-30","01:00:00 hrs","Mujer","21 - 30 años",86
2019,"Noviembre","2019-11-30","01:00:00 hrs","Mujer","31 - 40 años",51
2019,"Noviembre","2019-11-30","01:00:00 hrs","Mujer","41 - 50 años",9
2019,"Noviembre","2019-11-30","01:00:00 hrs","Mujer","51 - 60 años",11
2019,"Noviembre","2019-11-30","01:00:00 hrs","Mujer","61 - 70 años",1
2019,"Noviembre","2019-11-30","02:00:00 hrs","Hombre","10 - 20 años",9
2019,"Noviembre","2019-11-30","02:00:00 hrs","Hombre","21 - 30 años",161
2019,"Noviembre","2019-11-30","02:00:00 hrs","Hombre","31 - 40 años",135
2019,"Noviembre","2019-11-30","02:00:00 hrs","Hombre","41 - 50 años",72
2019,"Noviembre","2019-11-30","02:00:00 hrs","Hombre","51 - 60 años",22
2019,"Noviembre","2019-11-30","02:00:00 hrs","Hombre","61 - 70 años",8
2019,"Noviembre","2019-11-30","02:00:00 hrs","Mujer","10 - 20 años",2
2019,"Noviembre","2019-11-30","02:00:00 hrs","Mujer","21 - 30 años",43
2019,"Noviembre","2019-11-30","02:00:00 hrs","Mujer","31 - 40 años",17
2019,"Noviembre","2019-11-30","02:00:00 hrs","Mujer","41 - 50 años",1
2019,"Noviembre","2019-11-30","02:00:00 hrs","Mujer","51 - 60 años",1
2019,"Noviembre","2019-11-30","02:00:00 hrs","Mujer","61 - 70 años",1
2019,"Noviembre","2019-11-30","03:00:00 hrs","Hombre","10 - 20 años",4
2019,"Noviembre","2019-11-30","03:00:00 hrs","Hombre","21 - 30 años",55
2019,"Noviembre","2019-11-30","03:00:00 hrs","Hombre","31 - 40 años",60
2019,"Noviembre","2019-11-30","03:00:00 hrs","Hombre","41 - 50 años",27
2019,"Noviembre","2019-11-30","03:00:00 hrs","Hombre","51 - 60 años",8
2019,"Noviembre","2019-11-30","03:00:00 hrs","Mujer","21 - 30 años",37
2019,"Noviembre","2019-11-30","03:00:00 hrs","Mujer","31 - 40 años",19
2019,"Noviembre","2019-11-30","03:00:00 hrs","Mujer","41 - 50 años",2
2019,"Noviembre","2019-11-30","03:00:00 hrs","Mujer","51 - 60 años",1
2019,"Noviembre","2019-11-30","03:00:00 hrs","Mujer","61 - 70 años",1
2019,"Noviembre","2019-11-30","04:00:00 hrs","Hombre","10 - 20 años",1
2019,"Noviembre","2019-11-30","04:00:00 hrs","Hombre","21 - 30 años",19
2019,"Noviembre","2019-11-30","04:00:00 hrs","Hombre","31 - 40 años",26
2019,"Noviembre","2019-11-30","04:00:00 hrs","Hombre","41 - 50 años",11
