1419,Periférico Exterior/Circuito Exterior Mexiquense,0,0,0,0.0,CDCapital,-99.0371895595423,19.6032497178502,77,9,0,STC Anillar,f,
1420,Parque Héroes Primera,0,0,0,0.0,CDCapital,-99.0398552541093,19.6137769849744,77,10,0,STC Anillar,f,
1421,Periférico Exterior/Ecatepec,0,0,0,0.0,CDCapital,-99.0594486572992,19.6117838176556,77,11,0,STC Anillar,f,
1422,Venustiano Carranza,0,0,0,0.0,CDCapital,-99.0695266601854,19.6201226609306,77,12,0,STC Anillar,f,
1423,Hispánoamericana,0,0,0,0.0,CDCapital,-99.0770041985354,19.6248664277276,77,13,0,STC Anillar,f,
1424,Eje 8,0,0,0,0.0,CDCapital,-99.0907400985199,19.6316875590758,77,14,0,STC Anillar,f,
1425,Las Flores,0,0,0,0.0,CDCapital,-99.0968583276696,19.6339321353518,77,15,0,STC Anillar,f,
1426,Héroes,0,0,0,0.0,CDCapital,-99.1060591532042,19.6357859029328,77,16,0,STC Anillar,f,
1427,Bosques del Valle,0,0,0,0.0,CDCapital,-99.1192261764418,19.6328149720266,77,17,0,STC Anillar,f,
1428,Coacoalco,0,0,0,0.0,CDCapital,-99.124549734006,19.6308441518859,77,18,0,STC Anillar,f,
1429,Villas de San José,0,0,0,0.0,CDCapital,-99.1312105139567,19.6296430996821,77,19,0,STC Anillar,f,
1430,Mariscala Real del Bosque,0,0,0,0.0,CDCapital,-99.1359759103304,19.6288677503075,77,20,0,STC Anillar,f,
1431,San Mateo,0,0,0,0.0,CDCapital,-99.1475640691978,19.6260513187633,77,21,0,STC Anillar,f,
1432,Bello Horizonte,0,0,0,0.0,CDCapital,-99.1574439781691,19.6235571483666,77,22,0,STC Anillar,f,
1433,Periférico Exterior/Tultitlán,0,0,0,0.0,CDCapital,-99.1629873973005,19.62207279536,77,23,0,STC Anillar,f,
1434,Periférico Exterior/Buenavista,0,0,0,0.0,CDCapital,-99.1677835318336,19.6208221515495,77,24,0,STC Anillar,f,
1435,Cocem,0,0,0,0.0,CDCapital,-99.1715684593057,19.6198424347943,77,25,0,STC Anillar,f,
1436,Recursos Hidráulicos,0,0,0,0.0,CDCapital,-99.1789216505299,19.6172317219898,77,26,0,STC Anillar,f,
1437,Chilpan,0,0,0,0.0,CDCapital,-99.1808370106,19.614655710965,77,27,0,STC Anillar,f,
1438,Vidriería,0,0,0,0.0,CDCapital,-99.1822744345188,19.606474342971,77,28,0,STC Anillar,f,
1439,Periférico Exterior Lechería,0,0,0,0.0,CDCapital,-99.1835112186604,19.5995429528622,77,29,0,STC Anillar,f,
1440,Tultilan,0,0,0,0.0,CDCapital,-99.1841532411634,19.5934264700085,77,30,0,STC Anillar,f,
1441,Vainilla,0,0,0,0.0,CDCapital,-99.1933950467646,19.5877817952569,77,31,0,STC Anillar,f,
1442,Prolongación Norte 1,0,0,0,0.0,CDCapital,-99.196615926979,19.5751298743013,77,32,0,STC Anillar,f,
1443,Tlayacampa,0,0,0,0.0,CDCapital,-99.1947558256998,19.5711260781631,77,33,0,STC Anillar,f,
1444,San Rafael,0,0,0,0.0,CDCapital,-99.1949512142537,19.5652984750812,77,34,0,STC Anillar,f,
1445,Agustín Melgar,0,0,0,0.0,CDCapital,-99.1949045928447,19.5612108867994,77,35,0,STC Anillar,f,
1446,Fernando Montes de Oca,0,0,0,0.0,CDCapital,-99.1978507271684,19.5608380391716,77,36,0,STC Anillar,f,
1447,Casa 29,0,0,0,0.0,CDCapital,-99.2031792054851,19.5602697248333,77,37,0,STC Anillar,f,
1448,Carretera a Querétaro,0,0,0,0.0,CDCapital,-99.2030813571452,19.5623553211913,77,38,0,STC Anillar,f,
1449,Radial Toltecas,0,0,0,0.0,CDCapital,-99.204372472164,19.5558456707074,77,39,0,STC Anillar,f,
1450,Valle Dorado,0,0,0,0.0,CDCapital,-99.2074590578638,19.5505813040026,77,40,0,STC Anillar,f,
1451,Cumbres de Acutzingo,0,0,0,0.0,CDCapital,-99.2125686880891,19.5437423073282,77,41,0,STC Anillar,f,
1452,Mario de Colín,0,0,0,0.0,CDCapital,-99.2144895795458,19.5394651446104,77,42,0,STC Anillar,f,
1453,Belém de los Padres,0,0,0,0.0,CDCapital,-99.2183090776225,19.5345217574873,77,43,0,STC Anillar,f,
1454,Hospital General Santa Mónica,0,0,0,0.0,CDCapital,-99.2225744597411,19.5289040589193,77,44,0,STC Anillar,f,
1455,Manuel Ávila Camacho,0,0,0,0.0,CDCapital,-99.2283313975706,19.5213932463302,77,45,0,STC Anillar,f,
1456,Luis Cabrera,0,0,0,0.0,CDCapital,-99.22032864,19.3209259,78,1,0,STC Anillar,f,
1457,Magnolia,0,0,0,0.0,CDCapital,-99.2288526250218,19.3195063712374,78,2,0,STC Anillar,f,
1458,San Jerónimo,0,0,0,0.0,CDCapital,-99.2360691577694,19.3168330150679,78,3,0,STC Anillar,f,
1459,San Bernabè,0,0,0,0.0,CDCapital,-99.2411255829306,19.320476584737,78,4,0,STC Anillar,f,
1460,Corona del Rosal,0,0,0,0.0,CDCapital,-99.2466996692696,19.3245501138079,78,5,0,STC Anillar,f,
1461,Lomas de la Era,0,0,0,0.0,CDCapital,-99.2537351762677,19.3271462965047,78,6,0,STC Anillar,f,
1462,Calzada Desierto de los Leones,0,0,0,0.0,CDCapital,-99.2575695889138,19.3308083449885,78,7,0,STC Anillar,f,
1463,Academia de Policia,0,0,0,0.0,CDCapital,-99.2540088025991,19.3342249774602,78,8,0,STC Anillar,f,
1464,Villa Verdun,0,0,0,0.0,CDCapital,-99.2571057528215,19.3388829506226,78,9,0,STC Anillar,f,
1465,Calzada de las Águilas,0,0,0,0.0,CDCapital,-99.2583328731015,19.3416047616263,78,10,0,STC Anillar,f,
1466,Centenario,0,0,0,0.0,CDCapital,-99.253546447953,19.3463721444006,78,11,0,STC Anillar,f,
1467,Paseo de los Poetas,0,0,0,0.0,CDCapital,-99.2597382459703,19.3502554029469,78,12,0,STC Anillar,f,
1468,Tamaulipas,0,0,0,0.0,CDCapital,-99.2599266210976,19.3566258841793,78,13,0,STC Anillar,f,
1469,Periférico/Santa Fé,0,0,0,0.0,CDCapital,-99.2650116628984,19.3633376778598,78,14,0,STC Anillar,f,
1470,Paseo de las Lomas,0,0,0,0.0,CDCapital,-99.2652105036192,19.3722826644252,78,15,0,STC Anillar,f,
1471,Paseo de los Tamarindos,0,0,0,0.0,CDCapital,-99.2592502627037,19.3803869586455,78,16,0,STC Anillar,f,
1472,Bosque de Radiatos,0,0,0,0.0,CDCapital,-99.2537795073928,19.3866833659045,78,17,0,STC Anillar,f,
1473,Paseo de los Laureles,0,0,0,0.0,CDCapital,-99.2505048189322,19.3902235354612,78,18,0,STC Anillar,f,
1474,Paseo de los Ahuehuetes,0,0,0,0.0,CDCapital,-99.2487675434051,19.3934142622383,78,19,0,STC Anillar,f,
1475,Bosque de los Nogales,0,0,0,0.0,CDCapital,-99.2442130858325,19.3967225515822,78,20,0,STC Anillar,f,
1476,Glorieta de la Radio,0,0,0,0.0,CDCapital,-99.2336237141306,19.4066136095065,78,21,0,STC Anillar,f,
1477,Bosque de Caobas,0,0,0,0.0,CDCapital,-99.2320695451028,19.4122033036166,78,22,0,STC Anillar,f,
1478,Ahuehuetes Nte,0,0,0,0.0,CDCapital,-99.2330615025433,19.4152525182492,78,23,0,STC Anillar,f,
1479,Monte Líbano,0,0,0,0.0,CDCapital,-99.2333646473772,19.4175106613939,78,24,0,STC Anillar,f,
1480,Fuente de la Concordia,0,0,0,0.0,CDCapital,-99.2367901012795,19.417774812227,78,25,0,STC Anillar,f,
1481,Fuente de las águilas,0,0,0,0.0,CDCapital,-99.2435118354086,19.41959924103,78,26,0,STC Anillar,f,
1482,Herradura,0,0,0,0.0,CDCapital,-99.2439177608946,19.4244252821749,78,27,0,STC Anillar,f,
1483,Fuerzas Armadas,0,0,0,0.0,CDCapital,-99.2489242785839,19.4295617390679,78,28,0,STC Anillar,f,
1484,Arenero,0,0,0,0.0,CDCapital,-99.250706909424,19.4352196979964,78,29,0,STC Anillar,f,
1485,Av Granjas,0,0,0,0.0,CDCapital,-99.2508665967754,19.4446805397436,78,30,0,STC Anillar,f,
1486,Av de los Maestros,0,0,0,0.0,CDCapital,-99.250777279802,19.4494899447207,78,31,0,STC Anillar,f,
1487,Aldama,0,0,0,0.0,CDCapital,-99.2606045143859,19.4505584198023,78,32,0,STC Anillar,f,
1488,Minas Palacio,0,0,0,0.0,CDCapital,-99.2634773985236,19.4550219187206,78,33,0,STC Anillar,f,
1489,Luis Donaldo Colosio,0,0,0,0.0,CDCapital,-99.2602042633449,19.4573737664934,78,34,0,STC Anillar,f,
1490,La principal,0,0,0,0.0,CDCapital,-99.2669297497378,19.4596493577474,78,35,0,STC Anillar,f,
1491,Acueducto de los Remedios,0,0,0,0.0,CDCapital,-99.2580808037508,19.467749467214,78,36,0,STC Anillar,f,
1492,Xalpa,0,0,0,0.0,CDCapital,-99.2580620621915,19.4694568122086,78,37,0,STC Anillar,f,
1493,De los Arcos,0,0,0,0.0,CDCapital,-99.2777322921402,19.4715062176784,78,38,0,STC Anillar,f,
1494,Paseos del Bosque,0,0,0,0.0,CDCapital,-99.2748143679088,19.4761908402282,78,39,0,STC Anillar,f,
1495,Totoltepec,0,0,0,0.0,CDCapital,-99.2680819425796,19.4767341759837,78,40,0,STC Anillar,f,
1496,Cerro de Moctezuma,0,0,0,0.0,CDCapital,-99.2642917937907,19.4829043237985,78,41,0,STC Anillar,f,
1497,Jardines de San Mateo,0,0,0,0.0,CDCapital,-99.2573081023773,19.4878268359378,78,42,0,STC Anillar,f,
1498,Misiones,0,0,0,0.0,CDCapital,-99.2494008650137,19.4973318589906,78,43,0,STC Anillar,f,
1499,Ciudad Satélite,0,0,0,0.0,CDCapital,-99.2368132396803,19.5092138203163,78,44,0,STC Anillar,f,
1500,BuenaVista,0,0,0,0.0,CDMX,-99.1516296688688,19.4499733822882,801,1,0,STC Suburbano,t,
1501,Fortuna,0,0,0,0.0,CDMX,-99.1710434158626,19.4919905876639,801,2,0,STC Suburbano,t,
1502,Tlanepantla,0,0,0,0.0,CDMX,-99.1840599774596,19.5371489669722,801,3,0,STC Suburbano,t,
1503,San Rafael,0,0,0,0.0,CDMX,-99.194235330584,19.566523519002,801,4,0,STC Suburbano,t,
1504,Lechería,0,0,0,0.0,CDMX,-99.1867858027663,19.5998717066407,801,5,0,STC Suburbano,t,
1505,Tultitlán,0,0,0,0.0,CDMX,-99.1803271059552,19.6366354601818,801,6,0,STC Suburbano,t,
1506,Cuatitlán,0,0,0,0.0,CDMX,-99.1761420782206,19.6675375235718,801,7,0,STC Suburbano,t,
1507,Observatorio,0,0,0,0.0,CDMX,-99.2004023666071,19.3984355079513,802,1,0,STC  InterUrbano,t,
1508,Vasco de Quiroga,0,0,0,0.0,CDMX,-99.227916419007,19.3849598478361,802,2,0,STC  InterUrbano,t,
1509,Santa Fé,0,0,0,0.0,CDMX,-99.2686240919612,19.3639627735107,802,3,0,STC  InterUrbano,t,
1510,Lerma,0,0,0,0.0,EDOMEX,-99.5144736129206,19.2788307273733,802,4,0,STC  InterUrbano,t,
1511,Tecnológico/Aeropuerto,0,0,0,0.0,EDOMEX,-99.5739727395649,19.2777127912577,802,5,0,STC  InterUrbano,t,
1512,Pino Suárez,0,0,0,0.0,EDOMEX,-99.6412531025291,19.2704981209636,802,6,0,STC  InterUrbano,t,
1513,Zincantepec,0,0,0,0.0,EDOMEX,-99.6943664630372,19.2803477690172,802,7,0,STC  InterUrbano,t,
1514,Lechería,0,0,0,0.0,EDOMEX,-99.1866105397135,19.5993901787755,803,1,0,STC  InterUrbano,t,
1515,Cueyamil,0,0,0,0.0,EDOMEX,-99.1620556725949,19.632949390266,803,2,0,STC  InterUrbano,t,
1516,Los Agaves,0,0,0,0.0,EDOMEX,-99.1458525844175,19.646522823467,803,3,0,STC  InterUrbano,t,
1517,Nextlalpan,0,0,0,0.0,EDOMEX,-99.0817620548386,19.7022270165225,803,4,0,STC  InterUrbano,t,
1518,Jaltocan,0,0,0,0.0,EDOMEX,-99.0575557095261,19.7229223906005,803,5,0,STC  InterUrbano,t,
1519,AIFA,0,0,0,0.0,EDOMEX,-99.0259414471466,19.7356220265202,803,6,0,STC  InterUrbano,t,
1520,Villa Alta,0,0,0,0.0,CDCapital,-99.02285646865,19.1928136746947,804,1,0,STC  InterUrbano,f,
1521,Santa Ana,0,0,0,0.0,CDCapital,-99.0035250215966,19.1719330241731,804,2,0,STC  InterUrbano,f,
1522,La Quietitud,0,0,0,0.0,EDOMEX,-98.935911776218,19.1145403510756,804,3,0,STC  InterUrbano,f,
1523,Felipe Neri,0,0,0,0.0,Morelos,-98.9401084153015,19.0361589566321,804,4,0,STC  InterUrbano,f,
1524,Nepopualco,0,Intermedia,0,0.0,Morelos,-98.940799007594,19.0006411816147,804,5,0,STC  InterUrbano,f,
1525,Totoloapan,0,Intermedia,0,0.0,Morelos,-98.9261703562692,18.9821225468375,804,6,0,STC  InterUrbano,f,
1526,Tlayacapan,0,Intermedia,0,0.0,Morelos,-98.9791907734195,18.9498238507384,804,7,0,STC  InterUrbano,f,
1527,Oaxtepec,0,Intermedia,0,0.0,Morelos,-98.9720750260755,18.9120009439869,804,8,0,STC  InterUrbano,f,
1528,Cocoyoc,0,Intermedia,0,0.0,Morelos,-98.9849871314571,18.8822914333589,804,9,0,STC  InterUrbano,f,
1529,Cuatlixco,0,Intermedia,0,0.0,Morelos,-98.9361297544955,18.8525152125409,804,10,0,STC  InterUrbano,f,
1530,Cuautla,0,Terminal,0,0.0,Morelos,-98.9539953653986,18.8173337019107,804,11,0,STC  InterUrbano,f,
1531,Indios Verdes,0,Intermedia,0,0.0,CDMX,-99.1221070743207,19.4953986565987,910,1,0,STM Cablebús,t,
1532,Ticoman,0,Intermedia,0,0.0,CDMX,-99.133664620352,19.511399964853,910,2,0,STM Cablebús,t,
1533,La Pastora,0,Intermedia,0,0.0,CDMX,-99.1405853505227,19.5281010330183,910,3,0,STM Cablebús,t,
1534,Campos de Revolución,0,Intermedia,0,0.0,CDMX,-99.1415937510245,19.5414492123937,910,4,0,STM Cablebús,t,
1535,Cuautepec,0,Terminal,0,0.0,CDMX,-99.1338442155472,19.5591611600409,910,5,0,STM Cablebús,t,
1536,Campos de Revolución (Ramal 1),0,Ramal,0,0.0,CDMX,-99.1417406386286,19.5421758985264,911,1,0,STM Cablebús,t,
1537,Tlalpexco (Ramal 1),0,Ramal/Terminal,0,0.0,CDMX,-99.1261194538371,19.5458966325502,911,2,0,STM Cablebús,t,
1538,Constitución de 1917,0,Intermedia,0,0.0,CDMX,-99.0641242502264,19.3455414468676,920,1,0,STM Cablebús,t,
1539,Quetzalcoatl,0,Intermedia,0,0.0,0,-99.0435105811988,19.3282454948267,920,2,0,STM Cablebús,t,
1540,Torres Buenavista,0,Intermedia,0,0.0,0,-99.0308043261343,19.3320015186306,920,3,0,STM Cablebús,t,
1541,Xalpa,0,Intermedia,Iztapalapa,0.0,CDMX,-99.018925740118,19.336259918469,920,4,0,STM Cablebús,t,
1542,Lomas de la Estancia,0,Intermedia,Iztapalapa,0.0,CDMX,-99.008525609927,19.3407460013107,920,5,0,STM Cablebús,t,
1543,San Miguel Teotongo,0,Intermedia,Iztapalapa,0.0,CDMX,-98.989279609024,19.343732210281,920,6,0,STM Cablebús,t,
1544,Santa Anita,0,Terminal,Iztapalapa,0.0,CDMX,-98.9939038307062,19.360296200398,920,7,0,STM Cablebús,t,
1545,Los Pinos/Constituyentes,0,Intermedia,0,0.0,CDMX,-99.1948212702859,19.4179379699072,930,1,0,STM Cablebús,t,
1546,Panteón de Dolores,0,Intermedia,0,0.0,CDMX,-99.2034690981103,19.4068167148769,930,2,0,STM Cablebús,t,
1547,Charrería,0,Intermedia,0,0.0,0,-99.2142369555383,19.3993198483763,930,3,0,STM Cablebús,t,
1548,Colegio de Arquitectos,0,Intermedia,0,0.0,0,-99.2240899783849,19.3956312643873,930,4,0,STM Cablebús,t,
1549,Cinetéca Chapultepec,0,Intermedia,0,0.0,0,-99.228486225478,19.3891831441407,930,5,0,STM Cablebús,t,
1550,Vasco de Quiroga,0,Terminal,0,0.0,0,-99.227916419007,19.3849598478361,930,6,0,STM Cablebús,t,
1551,Universidad,0,Terminal,0,0.0,0,-99.1737389714801,19.3249995898018,940,1,0,STM Cablebús,t,
1552,Alborada,0,Intermedia,0,0.0,CDMX,-99.1739900523296,19.3102641359206,940,2,0,STM Cablebús,t,
1553,Periférico Sur,0,Intermedia,Tlalpan,0.0,CDMX,-99.1858597527883,19.3031599255714,940,3,0,STM Cablebús,t,
1554,Fuentes Brotantes,0,Intermedia,Tlalpan,0.0,CDMX,-99.1745637125487,19.2881129212024,940,4,0,STM Cablebús,t,
1555,Corregidora,0,Intermedia,Tlalpan,0.0,CDMX,-99.187051815495,19.2815585364776,940,5,0,STM Cablebús,t,
1556,Alfredo V Bonfil,0,Intermedia,Tlalpan,0.0,CDMX,-99.2037918685465,19.283240473155,940,6,0,STM Cablebús,t,
1557,Tekal,0,Intermedia,Tlalpan,0.0,CDMX,-99.2173610685713,19.2838444970966,940,7,0,STM Cablebús,t,
1558,Heroes de Padierna,0,Intermedia,Tlalpan,0.0,CDMX,-99.2288093518014,19.2831589188718,940,8,0,STM Cablebús,t,
1559,Bosques de Pedregal,0,Terminal,Tlalpan,0.0,CDMX,-99.2409765622715,19.2796047184846,940,9,0,STM Cablebús,t,
1560,Pedregal de San Nicolas,0,Terminal,Tlalpan,0.0,CDMX,-99.2327039504926,19.2942845093771,941,1,0,STM Cablebús,t,
1561,Heroes de Padierna,0,Intermedia,Tlalpan,0.0,CDMX,-99.2288093518014,19.2831589188718,941,2,0,STM Cablebús,t,
1562,Rincon del Mirador,0,Terminal,Tlalpan,0.0,CDMX,-99.2220298364893,19.2681313691089,941,3,0,STM Cablebús,t,
1563,Tekal,0,Terminal,0,0.0,CDMX,-99.2173610685713,19.2838444970966,942,1,0,STM Cablebús,t,
1564,Acachen,0,Intermedia,0,0.0,CDMX,-99.2175824270265,19.2900600749442,942,2,0,STM Cablebús,t,
1565,Pico de Turquino,0,Intermedia,0,0.0,CDMX,-99.2131571825345,19.2969189386195,942,3,0,STM Cablebús,t,
1566,Ajusco,0,Transbordo,Coyoacán,1967.0,CDMX,-99.204757323956,19.3058181987807,942,4,0,STM Cablebús,t,
1567,Valentín Campa,0,Terminal,Álvaro Obregón,2040.0,CDMX,-99.1999126538553,19.3818990411062,950,1,0,STM Cablebús,t,
1568,Lomas de Capúla,0,Intermedia,0,0.0,CDMX,-99.2132411458717,19.3790239066117,950,2,0,STM Cablebús,t,
1569,Presidentes,0,Intermedia,0,0.0,CDMX,-99.2247814242894,19.3735013849068,950,3,0,STM Cablebús,t,
1570,Jalalpa,0,Intermedia,0,0.0,CDMX,-99.2434908005476,19.3684121484276,950,4,0,STM Cablebús,t,
1571,Corpus Christi,0,Intermedia,0,0.0,CDMX,-99.2511469807876,19.3611657171562,950,5,0,STM Cablebús,t,
1572,Paseo de los Poetas,0,Intermedia,0,0.0,CDMX,-99.2597382459703,19.3502554029469,950,6,0,STM Cablebús,t,
1573,San Mateo Tlaltenango,0,Terminal,0,0.0,CDMX,-99.2809073007649,19.3427329338061,950,7,0,STM Cablebús,t,
1574,Santa Fé,0,Terminal/Intermedia,0,0.0,CDMX,-99.2686240919612,19.3639627735107,960,1,0,STM Cablebús,t,
1575,Contadero,0,Intermedia,0,0.0,CDMX,-99.2775657744263,19.3574268682302,960,2,0,STM Cablebús,t,
1576,Rosa Torres,0,Intermedia,0,0.0,CDMX,-99.2892235615747,19.3596899847162,960,3,0,STM Cablebús,t,
1577,Zentlapatl,0,Intermedia,0,0.0,CDMX,-99.30833621088,19.3539171626235,960,4,0,STM Cablebús,t,
1578,San Pablo Chimalpa,0,Terminal,0,0.0,CDMX,-99.3203565451032,19.3540620881,960,5,0,STM Cablebús,t,
1579,Mixcoac,0,Intermedia,0,0.0,CDMX,-99.1878282054757,19.3761695673214,970,1,0,STM Cablebús,t,
1580,Rosa Trepadora,0,Transbordo/Intermedia,0,0.0,CDMX,-99.193882396131,19.3722180142103,970,2,0,STM Cablebús,t,
1581,Río Mixcoac,0,Intermedia,0,0.0,CDMX,-99.2032147340175,19.3688139620081,970,3,0,STM Cablebús,t,
1582,Lomas de Tarango,0,Intermedia,0,0.0,CDMX,-99.215809345691,19.3659720782123,970,4,0,STM Cablebús,t,
1583,San Clemente Sur,0,Intermedia,0,0.0,CDMX,-99.2284730921462,19.348660381187,970,5,0,STM Cablebús,t,
1584,Tetelpan,0,Intermedia,0,0.0,CDMX,-99.227617795077,19.3419895095711,970,6,0,STM Cablebús,t,
1585,San José del Olivar,0,Intermedia,0,0.0,CDMX,-99.2347131850705,19.3348066767048,970,7,0,STM Cablebús,t,
1586,Torres de Potrero,0,Intermedia,0,0.0,CDMX,-99.2489729997739,19.3305936681958,970,8,0,STM Cablebús,t,
1587,Calzada Desierto de los Leones,0,Intermedia,0,0.0,CDMX,-99.2575695889138,19.3308083449885,970,9,0,STM Cablebús,t,
1588,San Bartolo Ameyalco,0,Intermedia,0,0.0,CDMX,-99.2747083656271,19.3329267034171,970,10,0,STM Cablebús,t,
1589,Torres de Potrero,0,Intermedia,0,0.0,CDMX,-99.2489729997739,19.3305936681958,971,1,0,STM Cablebús,t,
1590,Corona del Rosal,0,Intermedia,0,0.0,CDMX,-99.2466996692696,19.3245501138079,971,2,0,STM Cablebús,t,
1591,Atacaxco,0,Intermedia,0,0.0,CDMX,-99.2533104927982,19.3164332385402,971,3,0,STM Cablebús,t,
1592,Barrio San Francisco,0,Terminal,0,0.0,CDMX,-99.2412694023476,19.3088954406734,971,4,0,STM Cablebús,t,
1593,La Magdalena,0,Terminal,0,0.0,CDMX,-99.2458344415387,19.3023118987435,971,5,0,STM Cablebús,t,
1594,Atacaxco,0,Intermedia,0,0.0,CDMX,-99.2533104927982,19.3164332385402,972,1,0,STM Cablebús,t,
1595,San Bernabè Ocotepec,0,Intermedia,0,0.0,CDMX,-99.2595447672731,19.3127057867906,972,2,0,STM Cablebús,t,
1596,Tierra Unida,0,Terminal,0,0.0,CDMX,-99.2684495018584,19.3055120056809,972,3,0,STM Cablebús,t,
1597,Estadio Azteca,0,Transbordo/Intermedia,0,0.0,CDMX,-99.1471588455866,19.3018581339001,980,1,0,STM Cablebús,t,
1598,Zona de Hospitales,0,Transbordo/Intermedia,0,0.0,CDMX,-99.1520826881746,19.2904007344833,980,2,0,STM Cablebús,t,
1599,El Caminero,0,Transbordo/Intermedia,0,0.0,CDMX,-99.1688669147895,19.2783759089616,980,3,0,STM Cablebús,t,
1600,Pedregal de las Aguilas,0,Intermedia,0,0.0,CDMX,-99.1767367265743,19.2706122354666,980,4,0,STM Cablebús,t,
1601,Cumbres de Tepetongo,0,Terminal,0,0.0,CDMX,-99.1851385013795,19.2704694148893,980,5,0,STM Cablebús,t,
1602,Francisco Goitia,0,Transbordo/Intermedia,0,0.0,CDMX,-99.1124100722234,19.2610869533072,990,1,0,STM Cablebús,t,
1603,Xochitepec,0,Intermedia,0,0.0,CDMX,-99.1247660882636,19.2558482527431,990,2,0,STM Cablebús,t,
1604,Santiago Tepalcatlalpan,0,Intermedia,0,0.0,CDMX,-99.1235492832367,19.2485024743157,990,3,0,STM Cablebús,t,
1605,Zacatepec,0,Intermedia,0,0.0,CDMX,-99.1241119041434,19.2371041096273,990,4,0,STM Cablebús,t,
1606,San Mateo Xalpa,0,Intermedia,0,0.0,CDMX,-99.119086999485,19.2280279365703,990,5,0,STM Cablebús,t,
1607,El Cedral,0,Intermedia,0,0.0,CDMX,-99.1185743402569,19.2179219705189,990,6,0,STM Cablebús,t,
1608, Tlalnepantla/Periférico Exterior,0,Terminal/Transbordo,0,0.0,CDMX,-99.1223194911525,19.1988085604354,990,7,0,STM Cablebús,t,
1609,Santiago Tepalcatlalpan,0,Intermedia,0,0.0,CDMX,-99.1235492832367,19.2485024743157,991,1,0,STM Cablebús,t,
1610,San Lucas Xochimanca,0,Intermedia,0,0.0,CDMX,-99.1124758015881,19.2409182416324,991,2,0,STM Cablebús,t,
1611,San Andrés Ahuyucan,0,Intermedia,0,0.0,CDMX,-99.1051690568689,19.2237265623922,991,3,0,STM Cablebús,t,
1612,Santa Cecilia Tepetlapa,0,Intermedia,0,0.0,CDMX,-99.0962135918649,19.2182283427477,991,4,0,STM Cablebús,t,
